id,file,setCode,number,promoGrouping,rarity,bordered_empirical,black_level,left_px,right_px,top_px,band_top_px,emb_score_std,emb_x_std,emb_y_std,emb_score_enc,emb_x_enc,emb_y_enc,top_px_v2
13-182,images/13-182.jpg,13,182,,Common,True,11.0,61,61,67,1907,0.7384,647,1900,0.3603,733,1886,67
13-183,images/13-183.jpg,13,183,,Common,True,11.0,60,60,66,1907,0.7384,647,1900,0.3603,733,1886,66
13-184,images/13-184.jpg,13,184,,Uncommon,True,11.0,135,60,67,1907,0.6453,645,1899,0.3561,737,1886,67
13-185,images/13-185.jpg,13,185,,Common,True,11.0,60,60,66,1907,0.7384,647,1900,0.3603,733,1886,66
13-186,images/13-186.jpg,13,186,,Uncommon,True,11.0,60,60,68,1907,0.6453,645,1899,0.3561,737,1886,67
13-187,images/13-187.jpg,13,187,,Common,True,11.0,60,60,66,1907,0.7401,647,1900,0.3604,733,1886,65
13-188,images/13-188.jpg,13,188,,Common,True,11.0,60,60,66,1907,0.7384,647,1900,0.3603,733,1886,66
13-189,images/13-189.jpg,13,189,,Common,True,11.0,60,60,66,1907,0.7384,647,1900,0.3603,733,1886,66
13-19,images/13-19.jpg,13,19,,Uncommon,True,11.0,60,61,66,1907,0.6453,645,1899,0.3561,737,1886,66
13-190,images/13-190.jpg,13,190,,Uncommon,True,11.0,60,60,68,1907,0.6453,645,1899,0.3561,737,1886,67
13-191,images/13-191.jpg,13,191,,Rare,True,11.0,60,60,68,1907,0.6177,647,1900,0.3504,576,1886,68
13-192,images/13-192.jpg,13,192,,Common,True,11.0,60,60,67,1907,0.7383,647,1900,0.3604,733,1886,67
13-193,images/13-193.jpg,13,193,,Common,True,11.0,60,60,67,1907,0.7384,647,1900,0.3603,733,1886,67
13-194,images/13-194.jpg,13,194,,Legendary,True,11.0,60,60,64,1907,0.737,645,1900,0.3564,738,1886,63
13-195,images/13-195.jpg,13,195,,Rare,True,11.0,60,60,65,1907,0.6186,647,1900,0.3513,576,1886,65
13-196,images/13-196.jpg,13,196,,Rare,True,11.0,60,60,66,1907,0.6177,647,1900,0.3504,576,1886,66
13-197,images/13-197.jpg,13,197,,Super Rare,True,11.0,60,62,68,1907,0.6506,641,1900,0.3356,736,1886,67
13-198,images/13-198.jpg,13,198,,Common,True,11.0,60,60,66,1907,0.74,647,1900,0.3605,733,1886,66
13-199,images/13-199.jpg,13,199,,Common,True,11.0,61,60,67,1907,0.7383,647,1900,0.3603,733,1886,67
13-2,images/13-2.jpg,13,2,,Rare,True,11.0,60,60,90,1907,0.6177,647,1900,0.3504,576,1886,88
13-20,images/13-20.jpg,13,20,,Common,True,11.0,60,60,66,1907,0.7384,647,1900,0.3603,733,1886,66
13-200,images/13-200.jpg,13,200,,Uncommon,True,11.0,60,60,67,1907,0.6436,645,1899,0.3551,737,1886,66
13-201,images/13-201.jpg,13,201,,Uncommon,True,11.0,60,60,66,1907,0.6442,645,1900,0.3555,737,1886,65
13-202,images/13-202.jpg,13,202,,Rare,True,11.0,60,61,66,1907,0.6191,647,1900,0.3511,576,1886,66
13-203,images/13-203.jpg,13,203,,Rare,True,11.0,60,61,66,1907,0.6182,647,1900,0.3503,576,1886,66
13-204,images/13-204.jpg,13,204,,Uncommon,True,11.0,61,61,67,1907,0.6443,645,1899,0.3547,737,1886,67
13-205,images/13-205.jpg,13,205,,Uncommon,True,11.0,61,61,67,1907,0.6443,645,1899,0.3547,737,1886,67
13-206,images/13-206.jpg,13,206,,Uncommon,True,11.0,61,61,67,1907,0.6448,645,1899,0.3547,737,1885,67
13-207,images/13-207.jpg,13,207,,Rare,True,11.0,60,143,67,1991,0.3408,659,1855,0.388,579,1920,67
13-21,images/13-21.jpg,13,21,,Common,True,11.0,61,60,67,1907,0.7384,647,1900,0.3603,733,1886,67
13-213,images/13-213.jpg,13,213,,Epic,False,49.0,-1,-1,-1,-1,0.6773,642,1899,0.3662,552,1885,-1
13-216,images/13-216.jpg,13,216,,Epic,True,29.0,0,0,96,1907,0.672,642,1899,0.3639,552,1885,56
13-22,images/13-22.jpg,13,22,,Legendary,True,11.0,59,76,80,1907,0.7303,645,1900,0.3545,739,1886,66
13-224,images/13-224.jpg,13,224,,Epic,False,75.0,-1,-1,-1,-1,0.6748,642,1899,0.3651,552,1885,-1
13-226,images/13-226.jpg,13,226,,Enchanted,False,211.0,-1,-1,-1,-1,0.4865,644,1894,0.3411,558,1915,-1
13-227,images/13-227.jpg,13,227,,Enchanted,False,198.0,-1,-1,-1,-1,0.4816,643,1895,0.2643,559,1927,-1
13-228,images/13-228.jpg,13,228,,Enchanted,False,110.0,-1,-1,-1,-1,0.4815,643,1895,0.3563,743,1897,-1
13-229,images/13-229.jpg,13,229,,Enchanted,False,41.0,-1,-1,-1,-1,0.4838,643,1895,0.3384,770,1933,-1
13-23,images/13-23.jpg,13,23,,Common,True,11.0,60,60,67,1907,0.7384,647,1900,0.3603,733,1886,67
13-230,images/13-230.jpg,13,230,,Enchanted,False,67.0,-1,-1,-1,-1,0.4846,644,1894,0.2856,558,1904,-1
13-231,images/13-231.jpg,13,231,,Enchanted,False,72.0,-1,-1,-1,-1,0.4883,643,1894,0.3239,739,1856,-1
13-232,images/13-232.jpg,13,232,,Enchanted,False,213.0,-1,-1,-1,-1,0.4791,643,1895,0.2952,727,1933,-1
13-233,images/13-233.jpg,13,233,,Enchanted,False,100.0,-1,-1,-1,-1,0.4613,643,1894,0.3235,742,1899,-1
13-234,images/13-234.jpg,13,234,,Enchanted,False,74.0,-1,-1,-1,-1,0.4594,644,1895,0.3697,748,1877,-1
13-235,images/13-235.jpg,13,235,,Enchanted,False,41.0,-1,-1,-1,-1,0.4545,643,1894,0.3433,778,1896,-1
13-236,images/13-236.jpg,13,236,,Enchanted,False,27.0,-1,-1,-1,-1,0.4495,642,1894,0.3276,743,1913,-1
13-237,images/13-237.jpg,13,237,,Enchanted,False,226.0,-1,-1,-1,-1,0.4441,643,1895,0.31,560,1929,-1
13-238,images/13-238.jpg,13,238,,Enchanted,False,64.0,-1,-1,-1,-1,0.4703,643,1895,0.3126,764,1877,-1
13-239,images/13-239.jpg,13,239,,Enchanted,False,71.0,-1,-1,-1,-1,0.4328,628,1893,0.2892,558,1901,-1
13-24,images/13-24.jpg,13,24,,Super Rare,True,11.0,60,60,68,1907,0.6514,641,1900,0.3356,572,1886,68
13-240,images/13-240.jpg,13,240,,Enchanted,False,26.0,-1,-1,-1,-1,0.4614,643,1894,0.2926,778,1915,-1
13-241,images/13-241.jpg,13,241,,Enchanted,False,168.0,-1,-1,-1,-1,0.4685,643,1895,0.283,736,1852,-1
13-242,images/13-242.jpg,13,242,,Enchanted,False,23.0,-1,-1,-1,-1,0.4865,644,1894,0.2677,560,1929,-1
13-243,images/13-243.jpg,13,243,,Enchanted,False,236.0,-1,-1,-1,-1,0.437,644,1893,0.2896,743,1894,-1
13-244,images/13-244.jpg,13,244,,Iconic,False,125.0,-1,-1,-1,-1,0.3479,618,1883,0.2284,561,1926,-1
13-245,images/13-245.jpg,13,245,,Iconic,False,30.0,-1,-1,-1,-1,0.4165,647,1893,0.2808,741,1925,-1
13-25,images/13-25.jpg,13,25,,Rare,True,11.0,60,60,67,1907,0.6177,647,1900,0.3631,578,1885,67
13-26,images/13-26.jpg,13,26,,Rare,True,11.0,60,60,67,1907,0.6177,647,1900,0.3505,576,1886,67
13-27,images/13-27.jpg,13,27,,Legendary,True,11.0,60,61,66,1907,0.7265,645,1900,0.3531,739,1886,66
13-28,images/13-28.jpg,13,28,,Legendary,True,11.0,60,60,66,1907,0.7334,645,1900,0.3556,738,1886,65
13-29,images/13-29.jpg,13,29,,Super Rare,True,11.0,60,60,67,1907,0.6505,641,1900,0.3354,736,1886,67
13-3,images/13-3.jpg,13,3,,Common,True,11.0,60,60,67,1907,0.7384,647,1900,0.3603,733,1886,67
13-3-PD1,images/13-3-PD1.jpg,13,3,PD1,Special,False,208.0,-1,-1,-1,-1,0.2265,652,1885,0.4556,650,1900,-1
13-30,images/13-30.jpg,13,30,,Rare,True,11.0,60,60,66,1907,0.6177,647,1900,0.3504,576,1886,66
13-31,images/13-31.jpg,13,31,,Super Rare,True,11.0,60,60,66,1907,0.6505,641,1900,0.3354,736,1886,66
13-32,images/13-32.jpg,13,32,,Common,True,11.0,60,60,67,1907,0.7383,647,1900,0.3604,733,1886,67
13-33,images/13-33.jpg,13,33,,Uncommon,True,11.0,60,60,67,1907,0.6436,645,1899,0.3528,563,1886,67
13-34,images/13-34.jpg,13,34,,Common,True,11.0,60,60,66,1907,0.7383,647,1900,0.3604,733,1886,66
13-35,images/13-35.jpg,13,35,,Rare,True,11.0,60,60,66,1907,0.6177,647,1900,0.3511,576,1886,65
13-36,images/13-36.jpg,13,36,,Uncommon,True,11.0,61,61,67,1907,0.6443,645,1899,0.3547,737,1886,67
13-37,images/13-37.jpg,13,37,,Uncommon,True,11.0,60,143,67,1991,0.35,671,1855,0.3675,578,1851,67
13-38,images/13-38.jpg,13,38,,Common,True,11.0,60,60,67,1907,0.7384,647,1900,0.3603,733,1886,66
13-39,images/13-39.jpg,13,39,,Common,True,11.0,60,60,66,1907,0.7384,647,1900,0.3603,733,1886,66
13-4,images/13-4.jpg,13,4,,Common,True,11.0,61,61,66,1907,0.7384,647,1900,0.3644,567,1886,66
13-4-PD1,images/13-4-PD1.jpg,13,4,PD1,Special,False,208.0,-1,-1,-1,-1,0.2265,652,1885,0.4556,650,1900,-1
13-40,images/13-40.jpg,13,40,,Common,True,11.0,60,60,66,1907,0.7384,647,1900,0.3603,733,1886,66
13-41,images/13-41.jpg,13,41,,Common,True,11.0,60,60,67,1907,0.7384,647,1900,0.3603,733,1886,67
13-42,images/13-42.jpg,13,42,,Uncommon,True,11.0,60,60,67,1907,0.6453,645,1899,0.3561,737,1886,66
13-43,images/13-43.jpg,13,43,,Uncommon,True,11.0,60,60,66,1907,0.6453,645,1899,0.3561,737,1886,66
13-44,images/13-44.jpg,13,44,,Common,True,11.0,60,60,67,1907,0.7384,647,1900,0.3603,733,1886,67
13-45,images/13-45.jpg,13,45,,Uncommon,True,11.0,60,60,67,1907,0.6453,645,1899,0.3561,737,1886,66
13-46,images/13-46.jpg,13,46,,Rare,True,11.0,60,67,68,1907,0.6177,647,1900,0.3504,576,1886,67
13-47,images/13-47.jpg,13,47,,Common,True,11.0,60,60,67,1907,0.7384,647,1900,0.3603,733,1886,67
13-48,images/13-48.jpg,13,48,,Common,True,11.0,60,60,67,1907,0.7384,647,1900,0.3603,733,1886,66
13-49,images/13-49.jpg,13,49,,Rare,True,11.0,60,60,66,1907,0.6186,647,1900,0.3513,576,1886,66
13-5,images/13-5.jpg,13,5,,Uncommon,True,11.0,60,60,67,1907,0.6453,645,1899,0.3561,737,1886,67
13-5-PD1,images/13-5-PD1.jpg,13,5,PD1,Special,False,208.0,-1,-1,-1,-1,0.2265,652,1885,0.4556,650,1900,-1
13-50,images/13-50.jpg,13,50,,Legendary,True,11.0,60,60,66,1907,0.7419,645,1900,0.3568,738,1886,66
13-51,images/13-51.jpg,13,51,,Rare,True,11.0,60,60,67,1907,0.618,647,1900,0.3508,575,1886,67
13-52,images/13-52.jpg,13,52,,Common,True,11.0,61,62,67,1907,0.7383,647,1900,0.3604,733,1886,66
13-53,images/13-53.jpg,13,53,,Rare,True,11.0,60,60,67,1907,0.6177,647,1900,0.3504,576,1886,66
13-54,images/13-54.jpg,13,54,,Rare,True,11.0,60,60,67,1907,0.618,647,1900,0.3508,575,1886,66
13-55,images/13-55.jpg,13,55,,Uncommon,True,11.0,60,60,66,1907,0.6446,645,1900,0.3557,737,1886,65
13-56,images/13-56.jpg,13,56,,Uncommon,True,11.0,60,79,86,1907,0.6453,645,1899,0.3561,737,1886,77
13-57,images/13-57.jpg,13,57,,Uncommon,True,11.0,60,60,66,1907,0.6453,645,1899,0.3561,737,1886,66
13-58,images/13-58.jpg,13,58,,Common,True,11.0,60,60,67,1907,0.7384,647,1900,0.3603,733,1886,66
13-59,images/13-59.jpg,13,59,,Super Rare,True,11.0,60,60,66,1907,0.6505,641,1900,0.3354,736,1886,66
13-6,images/13-6.jpg,13,6,,Uncommon,True,11.0,60,60,66,1907,0.6459,645,1900,0.3565,737,1886,66
13-6-PD1,images/13-6-PD1.jpg,13,6,PD1,Special,False,208.0,-1,-1,-1,-1,0.2265,652,1885,0.4556,650,1900,-1
13-60,images/13-60.jpg,13,60,,Super Rare,True,11.0,60,60,66,1907,0.6505,641,1900,0.3354,736,1886,66
13-61,images/13-61.jpg,13,61,,Legendary,True,11.0,60,60,67,1907,0.7443,645,1900,0.3569,738,1886,67
13-62,images/13-62.jpg,13,62,,Super Rare,True,11.0,60,60,66,1907,0.6505,641,1900,0.3354,736,1886,66
13-63,images/13-63.jpg,13,63,,Rare,True,11.0,60,60,66,1907,0.6177,647,1900,0.3504,576,1886,66
13-64,images/13-64.jpg,13,64,,Common,True,11.0,60,61,67,1907,0.7383,647,1900,0.3609,734,1886,67
13-65,images/13-65.jpg,13,65,,Rare,True,11.0,60,60,67,1907,0.6182,647,1900,0.3503,576,1886,67
13-66,images/13-66.jpg,13,66,,Common,True,11.0,61,61,65,1907,0.74,647,1900,0.3605,733,1886,65
13-67,images/13-67.jpg,13,67,,Uncommon,True,11.0,60,60,67,1907,0.6436,645,1899,0.3551,737,1886,67
13-68,images/13-68.jpg,13,68,,Uncommon,True,11.0,60,60,68,1907,0.6436,645,1899,0.3551,737,1886,68
13-69,images/13-69.jpg,13,69,,Common,True,11.0,60,60,66,1907,0.7383,647,1900,0.3604,733,1886,66
13-7,images/13-7.jpg,13,7,,Uncommon,True,11.0,60,60,67,1907,0.6453,645,1899,0.3561,737,1886,67
13-7-PD1,images/13-7-PD1.jpg,13,7,PD1,Special,False,208.0,-1,-1,-1,-1,0.2265,652,1885,0.4556,650,1900,-1
13-70,images/13-70.jpg,13,70,,Uncommon,True,11.0,61,61,67,1907,0.6443,645,1899,0.3637,563,1885,67
13-71,images/13-71.jpg,13,71,,Rare,True,11.0,61,61,67,1907,0.6176,647,1900,0.35,575,1886,67
13-72,images/13-72.jpg,13,72,,Super Rare,True,11.0,61,61,67,1907,0.6495,641,1900,0.3351,735,1886,67
13-73,images/13-73.jpg,13,73,,Rare,True,11.0,60,141,66,1989,0.2914,775,1856,0.2282,599,1874,66
13-74,images/13-74.jpg,13,74,,Uncommon,True,11.0,60,60,67,1907,0.6453,645,1899,0.3561,737,1886,67
13-75,images/13-75.jpg,13,75,,Common,True,11.0,60,60,66,1907,0.7401,647,1900,0.3604,733,1886,66
13-76,images/13-76.jpg,13,76,,Common,True,11.0,60,60,67,1907,0.7384,647,1900,0.3603,733,1886,67
13-77,images/13-77.jpg,13,77,,Rare,True,11.0,60,60,66,1907,0.6186,647,1900,0.3513,576,1886,66
13-78,images/13-78.jpg,13,78,,Rare,True,11.0,61,60,66,1907,0.6186,647,1900,0.3513,576,1886,66
13-79,images/13-79.jpg,13,79,,Super Rare,True,11.0,60,60,67,1907,0.6506,641,1900,0.3356,736,1886,67
13-8,images/13-8.jpg,13,8,,Common,True,11.0,60,60,66,1907,0.7384,647,1900,0.3603,733,1886,66
13-8-PD1,images/13-8-PD1.jpg,13,8,PD1,Special,False,208.0,-1,-1,-1,-1,0.2265,652,1885,0.4556,650,1900,-1
13-80,images/13-80.jpg,13,80,,Common,True,11.0,61,60,67,1907,0.7384,647,1900,0.3732,733,1885,67
13-81,images/13-81.jpg,13,81,,Uncommon,True,11.0,61,60,66,1907,0.6453,645,1899,0.3561,737,1886,66
13-82,images/13-82.jpg,13,82,,Common,True,11.0,60,61,66,1907,0.7384,647,1900,0.3603,733,1886,66
13-83,images/13-83.jpg,13,83,,Uncommon,True,11.0,60,60,66,1907,0.6459,645,1900,0.3565,737,1886,65
13-84,images/13-84.jpg,13,84,,Common,True,11.0,60,60,66,1907,0.7384,647,1900,0.3603,733,1886,66
13-85,images/13-85.jpg,13,85,,Common,True,11.0,60,60,67,1907,0.7384,647,1900,0.3603,733,1886,67
13-86,images/13-86.jpg,13,86,,Uncommon,True,11.0,60,60,67,1907,0.6453,645,1899,0.3561,737,1886,67
13-87,images/13-87.jpg,13,87,,Common,True,11.0,60,60,67,1907,0.7384,647,1900,0.3603,733,1886,66
13-88,images/13-88.jpg,13,88,,Uncommon,True,11.0,60,61,66,1907,0.6453,645,1899,0.3561,737,1886,66
13-89,images/13-89.jpg,13,89,,Rare,True,11.0,60,60,67,1907,0.6188,647,1900,0.3516,576,1886,67
13-9,images/13-9.jpg,13,9,,Common,True,11.0,64,60,66,1907,0.7384,647,1900,0.3603,733,1886,66
13-9-P4,images/13-9-P4.jpg,13,9,P4,Special,False,208.0,-1,-1,-1,-1,0.2265,652,1885,0.4556,650,1900,-1
13-90,images/13-90.jpg,13,90,,Uncommon,True,11.0,60,60,67,1907,0.6453,645,1899,0.3561,737,1886,66
13-91,images/13-91.jpg,13,91,,Uncommon,True,11.0,60,60,67,1907,0.6453,645,1899,0.3561,737,1886,66
13-92,images/13-92.jpg,13,92,,Rare,True,11.0,60,60,67,1907,0.6177,647,1900,0.3504,576,1886,67
13-93,images/13-93.jpg,13,93,,Common,True,11.0,60,60,66,1907,0.7401,647,1900,0.3604,733,1886,65
13-94,images/13-94.jpg,13,94,,Rare,True,11.0,60,60,68,1907,0.6177,647,1900,0.3504,576,1886,68
13-95,images/13-95.jpg,13,95,,Super Rare,True,11.0,60,60,67,1907,0.6505,641,1900,0.3354,736,1886,67
13-96,images/13-96.jpg,13,96,,Common,True,11.0,60,60,67,1907,0.7384,647,1900,0.3603,733,1886,67
13-97,images/13-97.jpg,13,97,,Legendary,True,11.0,60,60,67,1907,0.7444,645,1900,0.3569,738,1886,65
13-98,images/13-98.jpg,13,98,,Rare,True,11.0,60,60,66,1907,0.6177,647,1900,0.3504,576,1886,66
13-99,images/13-99.jpg,13,99,,Legendary,True,11.0,60,60,96,1907,0.7496,645,1900,0.3569,737,1886,71
2-1,images/2-1.jpg,2,1,,Uncommon,True,11.0,60,60,67,1907,0.6453,645,1899,0.3561,737,1886,67
2-10,images/2-10.jpg,2,10,,Common,True,11.0,60,60,66,1907,0.7384,647,1900,0.3603,733,1886,66
2-100,images/2-100.jpg,2,100,,Rare,True,11.0,60,61,68,1907,0.6186,647,1900,0.3501,576,1886,67
2-101,images/2-101.jpg,2,101,,Uncommon,True,11.0,60,60,68,1907,0.6436,645,1899,0.3551,737,1886,67
2-102,images/2-102.jpg,2,102,,Rare,True,11.0,61,61,67,1907,0.6166,647,1900,0.35,576,1886,67
2-103,images/2-103.jpg,2,103,,Common,True,11.0,60,60,67,1907,0.7384,647,1900,0.3603,733,1886,67
2-104,images/2-104.jpg,2,104,,Common,True,11.0,60,60,66,1907,0.7384,647,1900,0.3603,733,1886,66
2-105,images/2-105.jpg,2,105,,Uncommon,True,11.0,111,60,66,1907,0.6453,645,1899,0.3561,737,1886,66
2-106,images/2-106.jpg,2,106,,Legendary,True,11.0,60,60,66,1907,0.9949,650,1900,0.3352,742,1886,66
2-107,images/2-107.jpg,2,107,,Common,True,11.0,60,60,68,1907,0.7384,647,1900,0.3603,733,1886,68
2-108,images/2-108.jpg,2,108,,Common,True,11.0,60,60,67,1907,0.7384,647,1900,0.3603,733,1886,67
2-109,images/2-109.jpg,2,109,,Rare,True,11.0,60,60,66,1907,0.6189,647,1900,0.3511,576,1886,65
2-11,images/2-11.jpg,2,11,,Common,True,11.0,60,60,67,1907,0.7384,647,1900,0.3603,733,1886,66
2-110,images/2-110.jpg,2,110,,Super Rare,True,11.0,60,60,65,1907,0.6516,641,1900,0.3357,572,1886,65
2-111,images/2-111.jpg,2,111,,Common,True,11.0,60,60,66,1907,0.7401,647,1900,0.3604,733,1886,66
2-112,images/2-112.jpg,2,112,,Rare,True,11.0,60,61,67,1907,0.618,647,1900,0.3503,576,1886,67
2-113,images/2-113.jpg,2,113,,Uncommon,True,11.0,60,60,66,1907,0.6453,645,1899,0.3561,737,1886,66
2-114,images/2-114.jpg,2,114,,Rare,True,11.0,60,60,66,1907,0.6183,647,1900,0.3507,575,1886,66
2-115,images/2-115.jpg,2,115,,Common,True,11.0,60,60,66,1907,0.7384,647,1900,0.3603,733,1886,66
2-116,images/2-116.jpg,2,116,,Uncommon,True,11.0,60,60,67,1907,0.6453,645,1899,0.3561,737,1886,66
2-117,images/2-117.jpg,2,117,,Common,True,11.0,60,60,66,1907,0.7401,647,1900,0.3604,733,1886,65
2-118,images/2-118.jpg,2,118,,Super Rare,True,11.0,60,60,66,1907,0.6514,641,1900,0.3356,572,1886,65
2-119,images/2-119.jpg,2,119,,Uncommon,True,11.0,60,60,107,1907,0.6453,645,1899,0.3561,737,1886,87
2-12,images/2-12.jpg,2,12,,Super Rare,True,11.0,60,60,67,1907,0.6505,641,1900,0.3354,735,1886,66
2-120,images/2-120.jpg,2,120,,Uncommon,True,11.0,60,60,67,1907,0.6442,645,1899,0.3554,737,1886,67
2-121,images/2-121.jpg,2,121,,Rare,True,11.0,60,60,66,1907,0.6189,647,1900,0.3511,576,1886,65
2-122,images/2-122.jpg,2,122,,Common,True,11.0,60,60,66,1907,0.7384,647,1900,0.3603,733,1886,66
2-123,images/2-123.jpg,2,123,,Super Rare,True,11.0,60,61,66,1907,0.6507,641,1900,0.3356,736,1886,66
2-124,images/2-124.jpg,2,124,,Uncommon,True,11.0,60,61,67,1907,0.6453,645,1899,0.3561,737,1886,67
2-125,images/2-125.jpg,2,125,,Legendary,True,11.0,61,61,66,1907,0.996,650,1900,0.3367,567,1886,66
2-126,images/2-126.jpg,2,126,,Rare,True,11.0,60,60,67,1907,0.618,647,1900,0.3503,576,1886,66
2-127,images/2-127.jpg,2,127,,Common,True,11.0,60,60,66,1907,0.7384,647,1900,0.3603,733,1886,66
2-128,images/2-128.jpg,2,128,,Rare,True,11.0,60,60,66,1907,0.6189,647,1900,0.3511,576,1886,66
2-129,images/2-129.jpg,2,129,,Common,True,11.0,60,60,66,1907,0.7383,647,1900,0.3604,733,1886,66
2-13,images/2-13.jpg,2,13,,Super Rare,True,11.0,60,60,66,1907,0.6505,641,1900,0.3464,579,1885,66
2-130,images/2-130.jpg,2,130,,Rare,True,11.0,60,60,68,1907,0.6186,647,1900,0.3501,576,1886,68
2-131,images/2-131.jpg,2,131,,Uncommon,True,11.0,127,61,66,1907,0.641,645,1900,0.3537,563,1886,65
2-132,images/2-132.jpg,2,132,,Common,True,11.0,61,60,67,1907,0.7383,647,1900,0.3604,733,1886,66
2-133,images/2-133.jpg,2,133,,Uncommon,True,11.0,60,60,67,1907,0.6436,645,1899,0.3551,737,1886,66
2-134,images/2-134.jpg,2,134,,Rare,True,11.0,61,61,67,1907,0.6166,647,1900,0.35,576,1886,67
2-135,images/2-135.jpg,2,135,,Common,True,11.0,61,61,67,1907,0.7362,647,1900,0.3598,733,1886,67
2-136,images/2-136.jpg,2,136,,Uncommon,True,11.0,61,61,67,1907,0.645,645,1899,0.3547,737,1885,67
2-137,images/2-137.jpg,2,137,,Legendary,True,11.0,60,60,68,1907,0.9949,650,1900,0.3359,567,1886,68
2-138,images/2-138.jpg,2,138,,Super Rare,True,11.0,60,60,66,1907,0.6506,641,1900,0.3354,736,1886,66
2-139,images/2-139.jpg,2,139,,Common,True,11.0,60,60,66,1907,0.7384,647,1900,0.3603,733,1886,66
2-14,images/2-14.jpg,2,14,,Legendary,True,11.0,60,60,67,1907,0.9949,650,1900,0.3359,567,1886,66
2-14-P1,images/2-14-P1.jpg,2,14,P1,Special,True,1.0,60,60,66,1907,0.6313,640,1900,0.3372,557,1886,66
2-140,images/2-140.jpg,2,140,,Common,True,11.0,60,60,67,1907,0.7384,647,1900,0.3603,733,1886,66
2-141,images/2-141.jpg,2,141,,Uncommon,True,11.0,60,60,66,1907,0.6453,645,1899,0.3561,737,1886,66
2-142,images/2-142.jpg,2,142,,Super Rare,True,11.0,60,61,66,1907,0.6506,641,1900,0.3354,736,1886,66
2-143,images/2-143.jpg,2,143,,Uncommon,True,11.0,60,60,67,1907,0.6453,645,1899,0.3561,737,1886,67
2-144,images/2-144.jpg,2,144,,Common,True,11.0,60,60,66,1907,0.7384,647,1900,0.3603,733,1886,66
2-145,images/2-145.jpg,2,145,,Uncommon,True,11.0,60,60,96,1907,0.6449,645,1899,0.3677,563,1885,83
2-146,images/2-146.jpg,2,146,,Common,True,11.0,60,60,68,1907,0.7313,648,1900,0.3603,733,1886,67
2-147,images/2-147.jpg,2,147,,Rare,True,11.0,60,60,66,1907,0.619,647,1900,0.3513,576,1886,65
2-148,images/2-148.jpg,2,148,,Super Rare,True,11.0,60,60,66,1907,0.6514,641,1900,0.3356,572,1886,66
2-149,images/2-149.jpg,2,149,,Rare,True,11.0,60,61,66,1907,0.6168,647,1900,0.3501,576,1886,66
2-15,images/2-15.jpg,2,15,,Common,True,11.0,60,60,66,1907,0.7384,647,1900,0.3603,733,1886,66
2-15-P1,images/2-15-P1.jpg,2,15,P1,Special,True,11.0,60,60,66,1907,0.6274,640,1900,0.3356,557,1886,66
2-150,images/2-150.jpg,2,150,,Common,True,11.0,60,60,66,1907,0.7401,647,1900,0.3604,733,1886,66
2-151,images/2-151.jpg,2,151,,Common,True,11.0,60,60,67,1907,0.7384,647,1900,0.3603,733,1886,66
2-152,images/2-152.jpg,2,152,,Uncommon,True,11.0,60,60,66,1907,0.6453,645,1899,0.3561,737,1886,66
2-153,images/2-153.jpg,2,153,,Rare,True,11.0,60,60,66,1907,0.6189,647,1900,0.3511,576,1886,66
2-154,images/2-154.jpg,2,154,,Uncommon,True,11.0,60,60,66,1907,0.6453,645,1899,0.3561,737,1886,66
2-155,images/2-155.jpg,2,155,,Rare,True,11.0,60,60,69,1907,0.618,647,1900,0.3503,576,1886,68
2-156,images/2-156.jpg,2,156,,Common,True,11.0,60,60,66,1907,0.7384,647,1900,0.3603,733,1886,66
2-157,images/2-157.jpg,2,157,,Rare,True,11.0,60,60,67,1907,0.618,647,1900,0.3503,576,1886,66
2-158,images/2-158.jpg,2,158,,Common,True,11.0,60,60,97,1907,0.7384,647,1900,0.3603,733,1886,86
2-159,images/2-159.jpg,2,159,,Legendary,True,11.0,60,60,65,1907,0.996,650,1900,0.3367,567,1886,65
2-16,images/2-16.jpg,2,16,,Rare,True,11.0,60,60,66,1907,0.618,647,1900,0.3503,576,1886,66
2-16-P1,images/2-16-P1.jpg,2,16,P1,Special,True,1.0,60,60,67,1907,0.6376,640,1899,0.3404,557,1886,67
2-160,images/2-160.jpg,2,160,,Common,True,11.0,60,60,67,1907,0.7384,647,1900,0.3603,733,1886,67
2-161,images/2-161.jpg,2,161,,Rare,True,11.0,60,60,66,1907,0.618,647,1900,0.3503,576,1886,66
2-162,images/2-162.jpg,2,162,,Rare,True,11.0,60,60,65,1907,0.6195,647,1900,0.351,576,1886,65
2-163,images/2-163.jpg,2,163,,Uncommon,True,11.0,91,159,214,1907,0.6436,645,1899,0.3551,737,1886,126
2-164,images/2-164.jpg,2,164,,Uncommon,True,11.0,60,60,65,1907,0.6442,645,1900,0.3555,737,1886,65
2-165,images/2-165.jpg,2,165,,Common,True,11.0,60,60,215,1907,0.7383,647,1900,0.3604,733,1886,163
2-166,images/2-166.jpg,2,166,,Uncommon,True,11.0,61,61,67,1906,0.6453,645,1899,0.3543,737,1885,67
2-167,images/2-167.jpg,2,167,,Common,True,11.0,61,61,67,1906,0.735,647,1900,0.3596,733,1886,67
2-168,images/2-168.jpg,2,168,,Rare,True,11.0,61,61,67,1907,0.6166,647,1900,0.35,576,1886,67
2-169,images/2-169.jpg,2,169,,Common,True,11.0,61,61,67,1906,0.735,647,1900,0.3596,733,1886,67
